air_temp,cloud_opacity,precipitable_water,precipitation_rate,relative_humidity,wind_speed_10m,period_end,period
26,65.6,70.2,0.1,92,2.1,2022-03-15T00:00:00Z,PT60M
26,54.1,71,0,91.2,1.9,2022-03-15T01:00:00Z,PT60M
27,70.8,71.6,0,85.8,1.6,2022-03-15T02:00:00Z,PT60M
28,44.4,71.7,0.1,79,1.7,2022-03-15T03:00:00Z,PT60M
29,45.2,72.1,0.2,76.5,1.5,2022-03-15T04:00:00Z,PT60M
29,60.4,72.6,1.6,75.6,1.2,2022-03-15T05:00:00Z,PT60M
29,64.3,72.1,4.2,76.2,0.8,2022-03-15T06:00:00Z,PT60M
28,55.9,71.3,1.1,78,1.2,2022-03-15T07:00:00Z,PT60M
28,80.5,71.3,1.3,81.8,2,2022-03-15T08:00:00Z,PT60M
27,72,71.6,1.6,84.7,2.4,2022-03-15T09:00:00Z,PT60M
27,75.8,70.1,1.8,85.9,2.5,2022-03-15T10:00:00Z,PT60M
26,82.3,67.9,1.5,88,2.2,2022-03-15T11:00:00Z,PT60M
26,93.6,66.3,0.8,88.5,2,2022-03-15T12:00:00Z,PT60M
26,76.4,64.8,0.6,88.8,2,2022-03-15T13:00:00Z,PT60M
26,52,63.5,0.6,88.7,1.9,2022-03-15T14:00:00Z,PT60M
26,73.2,62.3,0.2,88.7,1.6,2022-03-15T15:00:00Z,PT60M
26,84.9,61.7,0.1,89.3,1.3,2022-03-15T16:00:00Z,PT60M
25,96.9,62,0.3,90.6,1,2022-03-15T17:00:00Z,PT60M
25,95.7,62.7,0.3,91.7,1.1,2022-03-15T18:00:00Z,PT60M
25,67.3,62.9,0.2,91.9,1.1,2022-03-15T19:00:00Z,PT60M
25,69.4,62.8,0,92.2,1,2022-03-15T20:00:00Z,PT60M
24,42.7,62.3,0,92.5,1.1,2022-03-15T21:00:00Z,PT60M
24,26.5,60.4,0,93.9,1.6,2022-03-15T22:00:00Z,PT60M
24,28.6,59.3,0,96.2,1.9,2022-03-15T23:00:00Z,PT60M
24,7.6,59.7,0,96.5,1.8,2022-03-16T00:00:00Z,PT60M
25,0,60,0,93.6,1.5,2022-03-16T01:00:00Z,PT60M
27,2.5,60.6,0,84.3,1.4,2022-03-16T02:00:00Z,PT60M
29,0,61.2,0.1,75.3,1.3,2022-03-16T03:00:00Z,PT60M
29,3.7,61.4,0.2,72.5,1.9,2022-03-16T04:00:00Z,PT60M
30,12.4,61.8,0.1,70.5,2.7,2022-03-16T05:00:00Z,PT60M
31,6.8,62.5,0,69.4,3.1,2022-03-16T06:00:00Z,PT60M
31,12.4,63.1,0.1,69.4,3.4,2022-03-16T07:00:00Z,PT60M
31,21.9,63.3,0.1,71.7,3.4,2022-03-16T08:00:00Z,PT60M
30,34.1,63.3,0.5,74.6,3.2,2022-03-16T09:00:00Z,PT60M
29,29,63.2,0.3,76.3,2.6,2022-03-16T10:00:00Z,PT60M
29,57.2,62.9,0,78.3,1.7,2022-03-16T11:00:00Z,PT60M
28,93.3,63.5,0,79.7,1.2,2022-03-16T12:00:00Z,PT60M
28,81,64.2,0,81.3,1.1,2022-03-16T13:00:00Z,PT60M
28,74.5,64.4,0,83.5,0.9,2022-03-16T14:00:00Z,PT60M
27,82.1,64.5,0,85.2,0.9,2022-03-16T15:00:00Z,PT60M
27,78.6,64.8,0,86,0.9,2022-03-16T16:00:00Z,PT60M
27,59.7,65.2,0.1,87.5,1,2022-03-16T17:00:00Z,PT60M
26,55.7,65.5,0.1,89.3,0.8,2022-03-16T18:00:00Z,PT60M
26,39.3,65.8,0.6,90.6,0.6,2022-03-16T19:00:00Z,PT60M
26,31.4,66,0,92.5,0.6,2022-03-16T20:00:00Z,PT60M
25,60.2,66,0,93.1,0.7,2022-03-16T21:00:00Z,PT60M
25,96.6,66,0,92,0.8,2022-03-16T22:00:00Z,PT60M
26,75.5,66,0,91.4,0.9,2022-03-16T23:00:00Z,PT60M
26,52.4,65.5,0.2,90.9,1.1,2022-03-17T00:00:00Z,PT60M
26,37.6,64.9,0,88.8,1.1,2022-03-17T01:00:00Z,PT60M
28,13.2,64.7,0.1,81.4,1.2,2022-03-17T02:00:00Z,PT60M
29,46,64.6,0.1,75.2,1.2,2022-03-17T03:00:00Z,PT60M
30,62.7,64.5,0.1,73.7,1.3,2022-03-17T04:00:00Z,PT60M
30,51.2,64.1,0.1,72.3,2,2022-03-17T05:00:00Z,PT60M
30,61.8,64,0.4,72.1,2.3,2022-03-17T06:00:00Z,PT60M
30,26.2,63.9,0.9,73.8,2.5,2022-03-17T07:00:00Z,PT60M
30,18.4,63.2,0.8,74.9,2.7,2022-03-17T08:00:00Z,PT60M
30,34.5,63.3,0.9,74.8,2.2,2022-03-17T09:00:00Z,PT60M
29,41.4,63.2,0.2,77,1.8,2022-03-17T10:00:00Z,PT60M
29,50.7,62.6,0.1,79.5,1.7,2022-03-17T11:00:00Z,PT60M
28,60.7,62.9,0.1,80.2,1.4,2022-03-17T12:00:00Z,PT60M
28,25.9,63.8,0.1,81.3,0.8,2022-03-17T13:00:00Z,PT60M
28,25.3,64.3,0,83.8,0.9,2022-03-17T14:00:00Z,PT60M
27,24.9,64,0,86.2,1.3,2022-03-17T15:00:00Z,PT60M
27,22.8,63.5,0.1,87.8,1.6,2022-03-17T16:00:00Z,PT60M
26,23.7,63,0.2,89.6,1.8,2022-03-17T17:00:00Z,PT60M
26,22.9,62.4,0.3,91.2,1.8,2022-03-17T18:00:00Z,PT60M
26,23.8,61.9,0.1,90.9,1.8,2022-03-17T19:00:00Z,PT60M
26,25.9,61.6,0,91.2,1.6,2022-03-17T20:00:00Z,PT60M
25,28.6,60.9,0,92.2,1.4,2022-03-17T21:00:00Z,PT60M
25,47.2,60,0,91.7,1.1,2022-03-17T22:00:00Z,PT60M
26,72.2,59.5,0,90.9,1,2022-03-17T23:00:00Z,PT60M
26,47.8,59.5,0,90.1,1.1,2022-03-18T00:00:00Z,PT60M
26,30.1,59.8,0,87.7,1.1,2022-03-18T01:00:00Z,PT60M
28,43.8,60,0,81.1,1.2,2022-03-18T02:00:00Z,PT60M
29,39.6,60,0,75.6,1.5,2022-03-18T03:00:00Z,PT60M
30,23.2,60.1,0,74.1,1.8,2022-03-18T04:00:00Z,PT60M
30,33.3,60,0,72.7,2,2022-03-18T05:00:00Z,PT60M
31,21.4,60.1,0,72.1,2.3,2022-03-18T06:00:00Z,PT60M
31,18,60.5,0.6,72.1,2.6,2022-03-18T07:00:00Z,PT60M
30,34.6,60.7,0.8,72.4,2.8,2022-03-18T08:00:00Z,PT60M
30,78.1,61.4,0.1,72.8,2.6,2022-03-18T09:00:00Z,PT60M
29,96.9,61.5,0,74.3,2,2022-03-18T10:00:00Z,PT60M
29,92.4,62.1,0.2,76.9,2,2022-03-18T11:00:00Z,PT60M
28,95.7,63.5,0,78.3,2.2,2022-03-18T12:00:00Z,PT60M
28,97,64.4,0,79.9,2.2,2022-03-18T13:00:00Z,PT60M
28,97,65,0.1,82.5,2.4,2022-03-18T14:00:00Z,PT60M
27,96.1,64.8,0.1,84,2.8,2022-03-18T15:00:00Z,PT60M
27,92.9,64.3,0.4,85.2,2.8,2022-03-18T16:00:00Z,PT60M
27,87.5,63.9,0.4,87.2,2.5,2022-03-18T17:00:00Z,PT60M
26,93.5,63.5,0.2,88.3,2.5,2022-03-18T18:00:00Z,PT60M
26,93.8,63.3,0.1,88.8,2.8,2022-03-18T19:00:00Z,PT60M
26,82.6,63.1,0,89.8,2.9,2022-03-18T20:00:00Z,PT60M
26,67,62.5,0,90.9,2.7,2022-03-18T21:00:00Z,PT60M
26,82.3,60.9,0,89.3,2.6,2022-03-18T22:00:00Z,PT60M
26,71.6,59.4,0,87.1,2.7,2022-03-18T23:00:00Z,PT60M
26,44.4,59.2,0,86.9,2.7,2022-03-19T00:00:00Z,PT60M
26,28.4,59,0,85.6,2.7,2022-03-19T01:00:00Z,PT60M
28,11.3,58.8,0,80.1,2.8,2022-03-19T02:00:00Z,PT60M
29,10,58.5,0,73.4,2.9,2022-03-19T03:00:00Z,PT60M
30,15.2,58.2,0,70.7,3,2022-03-19T04:00:00Z,PT60M
31,26.4,57.8,0,68.2,3.1,2022-03-19T05:00:00Z,PT60M
32,0,57.4,0,65,3.1,2022-03-19T06:00:00Z,PT60M
32,10.7,57.4,0,62.5,3.2,2022-03-19T07:00:00Z,PT60M
32,6.3,57.9,0,63.2,3.2,2022-03-19T08:00:00Z,PT60M
31,0,58.5,0.2,65.2,3.6,2022-03-19T09:00:00Z,PT60M
30,5.9,57.7,0.2,68.7,3.6,2022-03-19T10:00:00Z,PT60M
29,60.6,56.3,0,72.9,3.2,2022-03-19T11:00:00Z,PT60M
29,94.8,55.7,0,74,3.2,2022-03-19T12:00:00Z,PT60M
28,96.2,55.4,0,74.6,3.2,2022-03-19T13:00:00Z,PT60M
28,94.6,56,0,76.8,3.2,2022-03-19T14:00:00Z,PT60M
27,87.2,56.5,0,79.3,3.2,2022-03-19T15:00:00Z,PT60M
27,87.7,56.4,0,80.5,3,2022-03-19T16:00:00Z,PT60M
27,80.5,56.4,0,81.9,2.5,2022-03-19T17:00:00Z,PT60M
26,82.5,57,0,83.1,2.2,2022-03-19T18:00:00Z,PT60M
26,92.4,57.4,0,84.6,2.2,2022-03-19T19:00:00Z,PT60M
26,81.2,57.4,0,86.1,2.2,2022-03-19T20:00:00Z,PT60M
26,93.7,57.7,0,86.9,2.2,2022-03-19T21:00:00Z,PT60M
26,90.2,57.4,0,87.7,2.6,2022-03-19T22:00:00Z,PT60M
25,60.1,56.8,0,88.4,2.7,2022-03-19T23:00:00Z,PT60M
26,36.8,56.5,0,88.2,2.6,2022-03-20T00:00:00Z,PT60M
26,7.5,56.2,0,86.1,2.5,2022-03-20T01:00:00Z,PT60M
28,2.4,56.3,0,77.2,2.6,2022-03-20T02:00:00Z,PT60M
30,0,56.6,0,68.6,3,2022-03-20T03:00:00Z,PT60M
31,0,57.2,0,65.7,3.3,2022-03-20T04:00:00Z,PT60M
32,0,58.4,0,62.5,3.7,2022-03-20T05:00:00Z,PT60M
33,0,59.4,0.1,60.1,4.1,2022-03-20T06:00:00Z,PT60M
33,0,60.5,1.1,58.4,4.9,2022-03-20T07:00:00Z,PT60M
32,3.5,60.6,0.5,60.7,5.1,2022-03-20T08:00:00Z,PT60M
31,3.2,60.3,0.2,66.3,4.5,2022-03-20T09:00:00Z,PT60M
30,75,59.9,0,70.6,4.6,2022-03-20T10:00:00Z,PT60M
29,80,59,0,73.3,4.7,2022-03-20T11:00:00Z,PT60M
28,88.2,58.7,0,73.9,4.5,2022-03-20T12:00:00Z,PT60M
28,97,58.9,0,74.5,4.2,2022-03-20T13:00:00Z,PT60M
27,96.1,59.1,0,76.3,3.7,2022-03-20T14:00:00Z,PT60M
27,95.1,59.3,0,78.3,3.1,2022-03-20T15:00:00Z,PT60M
27,91.2,59.4,0,79.2,2.8,2022-03-20T16:00:00Z,PT60M
27,77.5,59.4,0,80.6,2.5,2022-03-20T17:00:00Z,PT60M
26,73.9,59.5,0,82.3,2.3,2022-03-20T18:00:00Z,PT60M
26,51.9,59.6,0,83.3,2.7,2022-03-20T19:00:00Z,PT60M
26,38.7,59.3,0,84.8,3.2,2022-03-20T20:00:00Z,PT60M
26,42,58.9,0,86.6,3.6,2022-03-20T21:00:00Z,PT60M
26,40.9,59.8,0,85.1,3.6,2022-03-20T22:00:00Z,PT60M
26,27.8,61,0,83.6,3.4,2022-03-20T23:00:00Z,PT60M
26,14.9,61.8,0,83.8,3.3,2022-03-21T00:00:00Z,PT60M
27,18.6,62,0,82.4,3.5,2022-03-21T01:00:00Z,PT60M
28,22.3,62.2,0,77.3,3.5,2022-03-21T02:00:00Z,PT60M
29,2.3,62.6,0,72.1,3.7,2022-03-21T03:00:00Z,PT60M
30,15.3,62.9,0,69,4,2022-03-21T04:00:00Z,PT60M
31,29.2,62.8,0,64.6,4.1,2022-03-21T05:00:00Z,PT60M
32,17.7,62.7,0,61.2,4.4,2022-03-21T06:00:00Z,PT60M
32,7.7,62.2,0,61.5,4.8,2022-03-21T07:00:00Z,PT60M
31,1.8,62.3,0.4,66.1,5.3,2022-03-21T08:00:00Z,PT60M
30,25.3,62.6,0.1,70,5.2,2022-03-21T09:00:00Z,PT60M
29,69.4,60.3,0,72.3,4.7,2022-03-21T10:00:00Z,PT60M
28,68.4,58.1,0,74.8,4.5,2022-03-21T11:00:00Z,PT60M
28,85.4,57.9,0,75.9,4.3,2022-03-21T12:00:00Z,PT60M
28,71.8,57.5,0,76.8,3.7,2022-03-21T13:00:00Z,PT60M
27,85.8,57,0,77.9,3.1,2022-03-21T14:00:00Z,PT60M
27,89.2,56,0,79.3,2.9,2022-03-21T15:00:00Z,PT60M
27,85,54.7,0,80.2,2.6,2022-03-21T16:00:00Z,PT60M
27,77.7,53.9,0,82.4,2.5,2022-03-21T17:00:00Z,PT60M
26,84.1,53.7,0,84.6,2.5,2022-03-21T18:00:00Z,PT60M
26,70.6,53.8,0,85.4,2.5,2022-03-21T19:00:00Z,PT60M
26,68.6,54.1,0,86.7,2.6,2022-03-21T20:00:00Z,PT60M
26,74.5,54.3,0,87.9,2.6,2022-03-21T21:00:00Z,PT60M
26,81.9,54.2,0,88.2,2.3,2022-03-21T22:00:00Z,PT60M
26,87.2,54.4,0,88.2,2.1,2022-03-21T23:00:00Z,PT60M
26,52.5,55.2,0,87.4,2.1,2022-03-22T00:00:00Z,PT60M
26,38.9,55.9,0,85.1,2.1,2022-03-22T01:00:00Z,PT60M
28,13.7,56.4,0,78.3,2.3,2022-03-22T02:00:00Z,PT60M
30,7.8,57.2,0,71.3,2.7,2022-03-22T03:00:00Z,PT60M
30,34,57.7,0,68.8,3,2022-03-22T04:00:00Z,PT60M
31,33.2,58,0,66.4,3.5,2022-03-22T05:00:00Z,PT60M
32,45.4,59.2,0,64.2,3.9,2022-03-22T06:00:00Z,PT60M
31,69,60.1,0.4,65.9,4,2022-03-22T07:00:00Z,PT60M
31,81.9,60.3,0,69.4,4,2022-03-22T08:00:00Z,PT60M
30,58.6,60.4,0.5,70.5,3.9,2022-03-22T09:00:00Z,PT60M
29,52,60.1,0.1,73,3.2,2022-03-22T10:00:00Z,PT60M
28,74.3,59.9,0.1,76,2.6,2022-03-22T11:00:00Z,PT60M
28,93.9,59.8,0,77.3,2.2,2022-03-22T12:00:00Z,PT60M
28,97,60,0.1,79.4,2,2022-03-22T13:00:00Z,PT60M
27,96.1,60.8,0.2,81.3,1.6,2022-03-22T14:00:00Z,PT60M
27,96,61.3,0.3,82.7,1.5,2022-03-22T15:00:00Z,PT60M
27,96.8,61.6,0.1,83.7,1.5,2022-03-22T16:00:00Z,PT60M
26,96.7,61.9,0.1,85.4,1.7,2022-03-22T17:00:00Z,PT60M
26,95.5,62,0.1,86.4,1.9,2022-03-22T18:00:00Z,PT60M
26,94.8,62,0,86.4,2.1,2022-03-22T19:00:00Z,PT60M
26,77.6,61.9,0.1,86.9,2.1,2022-03-22T20:00:00Z,PT60M
26,51.9,61.8,0,87.9,2,2022-03-22T21:00:00Z,PT60M
26,32,61.5,0,87.9,2,2022-03-22T22:00:00Z,PT60M
26,25.1,61.9,0,86.9,2.3,2022-03-22T23:00:00Z,PT60M
26,49.3,62.6,0.1,85.9,2.5,2022-03-23T00:00:00Z,PT60M
27,49.5,62.7,0,84.6,2.4,2022-03-23T01:00:00Z,PT60M
28,4.1,62.7,0,79,2.4,2022-03-23T02:00:00Z,PT60M
29,14.1,63.3,0,73,2.4,2022-03-23T03:00:00Z,PT60M
30,33.4,64.4,0.1,71.5,2.8,2022-03-23T04:00:00Z,PT60M
29,90.3,64.6,0.1,72.7,3.6,2022-03-23T05:00:00Z,PT60M
29,95.8,64.9,1,75.8,4.3,2022-03-23T06:00:00Z,PT60M
29,94,64.9,1.5,78.3,4.3,2022-03-23T07:00:00Z,PT60M
28,84.2,64.2,0.2,78,4.1,2022-03-23T08:00:00Z,PT60M
29,64.1,64.1,0.3,75.8,3.9,2022-03-23T09:00:00Z,PT60M
28,40.5,65.3,1.5,78,3.4,2022-03-23T10:00:00Z,PT60M
27,60.1,66.4,1.3,82.9,3.1,2022-03-23T11:00:00Z,PT60M
26,89.1,66.4,0.1,84.6,2.9,2022-03-23T12:00:00Z,PT60M
26,94.8,66,0,84.6,2.6,2022-03-23T13:00:00Z,PT60M
26,96.2,65.2,0,84.8,2.2,2022-03-23T14:00:00Z,PT60M
26,96.4,64.4,0,85.6,1.9,2022-03-23T15:00:00Z,PT60M
26,93.6,64,0,86.6,1.7,2022-03-23T16:00:00Z,PT60M
25,89.1,63.4,0,88.7,1.4,2022-03-23T17:00:00Z,PT60M
25,91.5,62.4,0,90.6,1.3,2022-03-23T18:00:00Z,PT60M
25,79.8,61.2,0,91.4,1.2,2022-03-23T19:00:00Z,PT60M
25,70.6,60,0,92.8,1.2,2022-03-23T20:00:00Z,PT60M
24,62.6,58.7,0,93.6,1.1,2022-03-23T21:00:00Z,PT60M
24,83.7,57.5,0,92.5,1.3,2022-03-23T22:00:00Z,PT60M
25,77.9,56.7,0,91.9,1.7,2022-03-23T23:00:00Z,PT60M
25,39.2,55.9,0,92.8,1.7,2022-03-24T00:00:00Z,PT60M
25,0.2,55.7,0,90.9,1.3,2022-03-24T01:00:00Z,PT60M
27,0,55.8,0,79.9,1.1,2022-03-24T02:00:00Z,PT60M
29,0,55.8,0,70.4,1,2022-03-24T03:00:00Z,PT60M
30,1.3,56.3,0,67.6,1.6,2022-03-24T04:00:00Z,PT60M
31,12.8,57.3,0,64.7,2.6,2022-03-24T05:00:00Z,PT60M
31,1.5,58,0,63.1,3.1,2022-03-24T06:00:00Z,PT60M
31,1.1,58.5,0.1,62.4,3.2,2022-03-24T07:00:00Z,PT60M
31,0,59,0.1,63.1,3,2022-03-24T08:00:00Z,PT60M
31,12.3,59.4,0.1,65.4,2.9,2022-03-24T09:00:00Z,PT60M
30,66.4,58.6,0,69.9,2.4,2022-03-24T10:00:00Z,PT60M
29,44.2,57.7,0,75.4,2,2022-03-24T11:00:00Z,PT60M
29,47.5,57.8,0,78.1,1.7,2022-03-24T12:00:00Z,PT60M
28,64.3,57.4,0,78.3,1.4,2022-03-24T13:00:00Z,PT60M
28,90.6,57,0,79.4,0.9,2022-03-24T14:00:00Z,PT60M
28,94.6,56.8,0,81.7,0.4,2022-03-24T15:00:00Z,PT60M
27,83.1,57,1,84.2,0.3,2022-03-24T16:00:00Z,PT60M
26,39.7,57.5,1.4,88.5,0.6,2022-03-24T17:00:00Z,PT60M
26,38.4,57.9,0.2,90.1,0.8,2022-03-24T18:00:00Z,PT60M
26,28,58,0,89.8,0.9,2022-03-24T19:00:00Z,PT60M
25,27,58.2,0.1,90.6,0.9,2022-03-24T20:00:00Z,PT60M
25,43.6,58.7,0.1,90.3,0.8,2022-03-24T21:00:00Z,PT60M
26,64.8,59.2,0.1,89.8,0.8,2022-03-24T22:00:00Z,PT60M
26,59.6,59.3,0,89.8,0.7,2022-03-24T23:00:00Z,PT60M
26,41.7,59.3,0,89.8,0.4,2022-03-25T00:00:00Z,PT60M
26,19.4,59.8,0,88,0.2,2022-03-25T01:00:00Z,PT60M
28,5.3,60.7,0,80.6,0.9,2022-03-25T02:00:00Z,PT60M
29,21.3,61.1,0,74.5,1.4,2022-03-25T03:00:00Z,PT60M
30,23,60.3,0.1,72.6,1.2,2022-03-25T04:00:00Z,PT60M
31,20.1,59.7,0.1,69.1,1.2,2022-03-25T05:00:00Z,PT60M
31,28,59.4,0.1,66.8,1.7,2022-03-25T06:00:00Z,PT60M
31,16.4,59.6,0.2,67.1,2.3,2022-03-25T07:00:00Z,PT60M
31,11.8,60.2,0.4,69.2,2.7,2022-03-25T08:00:00Z,PT60M
31,3.7,61,0.3,71.4,2.1,2022-03-25T09:00:00Z,PT60M
30,33.6,59.8,0.6,74.1,1.6,2022-03-25T10:00:00Z,PT60M
29,46.3,58,0.2,78.8,1.3,2022-03-25T11:00:00Z,PT60M
28,43.8,57.7,0,80.4,0.7,2022-03-25T12:00:00Z,PT60M
28,46.3,56.8,0,80.9,0.3,2022-03-25T13:00:00Z,PT60M
28,39.2,55.9,0,83.8,0.3,2022-03-25T14:00:00Z,PT60M
27,30.9,55.8,0,87,0.3,2022-03-25T15:00:00Z,PT60M
27,25.5,56,0.1,88.3,0.4,2022-03-25T16:00:00Z,PT60M
27,26.9,56.3,0,88.8,0.6,2022-03-25T17:00:00Z,PT60M
26,28.1,56.6,0.1,89.8,0.8,2022-03-25T18:00:00Z,PT60M
26,26.6,57,0,90.9,1.1,2022-03-25T19:00:00Z,PT60M
26,27.8,57.6,0.1,91.7,1.3,2022-03-25T20:00:00Z,PT60M
25,40.9,58.3,0,92.2,1.3,2022-03-25T21:00:00Z,PT60M
26,85.4,60.1,0,91.2,0.9,2022-03-25T22:00:00Z,PT60M
26,60.5,61.9,0,89.8,0.9,2022-03-25T23:00:00Z,PT60M
26,31.9,62.3,0,89,1.2,2022-03-26T00:00:00Z,PT60M
27,62.8,62.8,0,86.2,1.1,2022-03-26T01:00:00Z,PT60M
28,65.5,63,0.1,80.8,0.9,2022-03-26T02:00:00Z,PT60M
28,68.7,63.2,0.1,76.9,1,2022-03-26T03:00:00Z,PT60M
29,58.6,63.4,0.1,75.8,1.4,2022-03-26T04:00:00Z,PT60M
28,77.7,63.9,0.3,77.4,1.9,2022-03-26T05:00:00Z,PT60M
28,88.7,64.2,1.8,79.6,2.5,2022-03-26T06:00:00Z,PT60M
28,85,64.2,1.1,79.8,3.2,2022-03-26T07:00:00Z,PT60M
28,91.6,64.3,1.4,79.3,3.4,2022-03-26T08:00:00Z,PT60M
28,85.6,64.3,0.6,79.1,3,2022-03-26T09:00:00Z,PT60M
27,75.4,63,0.4,80.7,1.7,2022-03-26T10:00:00Z,PT60M
27,78.7,61.4,0.1,83.4,0.7,2022-03-26T11:00:00Z,PT60M
26,91.6,60.9,0,84.9,0.8,2022-03-26T12:00:00Z,PT60M
26,96.7,60,0,85.4,1.2,2022-03-26T13:00:00Z,PT60M
26,91.7,59.1,0,85.6,1.2,2022-03-26T14:00:00Z,PT60M
26,88.4,58.9,0,86.1,1,2022-03-26T15:00:00Z,PT60M
26,79.1,58.9,0,86.9,1.1,2022-03-26T16:00:00Z,PT60M
25,39.9,58.5,0,88.4,1.2,2022-03-26T17:00:00Z,PT60M
25,33.8,58,0,90,1.3,2022-03-26T18:00:00Z,PT60M
25,56.6,57.5,0.1,90,1.4,2022-03-26T19:00:00Z,PT60M
25,73.1,57.1,0,90.3,1.4,2022-03-26T20:00:00Z,PT60M
25,61.4,56.8,0,90.8,1.2,2022-03-26T21:00:00Z,PT60M
25,27.3,55.8,0,91.7,1.1,2022-03-26T22:00:00Z,PT60M
25,57.4,55.4,0,91.9,1.3,2022-03-26T23:00:00Z,PT60M
25,26.3,56.4,0,91.9,1.7,2022-03-27T00:00:00Z,PT60M
25,13.6,56.9,0,90.9,1.9,2022-03-27T01:00:00Z,PT60M
27,0,57.2,0,82.1,2,2022-03-27T02:00:00Z,PT60M
29,0,57,0,73.8,2.1,2022-03-27T03:00:00Z,PT60M
30,0,57,0,70.9,2.5,2022-03-27T04:00:00Z,PT60M
30,23.3,57.6,0.2,67.9,3.1,2022-03-27T05:00:00Z,PT60M
31,38.2,58,0.1,66.8,3,2022-03-27T06:00:00Z,PT60M
31,4.8,58.4,0.1,67.2,2.8,2022-03-27T07:00:00Z,PT60M
31,0,58.5,0.1,69,3.1,2022-03-27T08:00:00Z,PT60M
30,1.2,59.4,0.2,71.8,3.2,2022-03-27T09:00:00Z,PT60M
29,20.8,62,0.2,74.7,2.6,2022-03-27T10:00:00Z,PT60M
28,74.4,64.8,0.1,78,2.1,2022-03-27T11:00:00Z,PT60M
28,91.2,66,0.2,80.8,2.5,2022-03-27T12:00:00Z,PT60M
27,89.9,66.5,0.1,82.2,2.7,2022-03-27T13:00:00Z,PT60M
27,95.9,67.3,0,84.9,2.6,2022-03-27T14:00:00Z,PT60M
26,96.7,67.8,0.4,87.9,2.4,2022-03-27T15:00:00Z,PT60M
26,97,67.9,0.2,87.9,2.3,2022-03-27T16:00:00Z,PT60M
26,97,67.5,0.4,89,2.4,2022-03-27T17:00:00Z,PT60M
25,96.9,66.8,0.2,90.3,2.5,2022-03-27T18:00:00Z,PT60M
25,96.3,65.8,1.2,91.1,2.3,2022-03-27T19:00:00Z,PT60M
25,97,64.6,0.8,91.7,2,2022-03-27T20:00:00Z,PT60M
25,97,63.3,0.1,91.9,1.7,2022-03-27T21:00:00Z,PT60M
24,95.4,59.9,0,93,1.5,2022-03-27T22:00:00Z,PT60M
24,90.3,56.1,0,93.3,1.5,2022-03-27T23:00:00Z,PT60M
24,55.8,54.2,0,93.3,1.4,2022-03-28T00:00:00Z,PT60M
24,17.9,52.9,0,93,1.3,2022-03-28T01:00:00Z,PT60M
26,16.4,52.5,0,84.7,1,2022-03-28T02:00:00Z,PT60M
28,1.4,52.6,0,75.7,0.9,2022-03-28T03:00:00Z,PT60M
29,19.1,52.8,0.1,73.1,1.4,2022-03-28T04:00:00Z,PT60M
29,17.7,53.2,0.2,70.6,2.2,2022-03-28T05:00:00Z,PT60M
30,6.2,53.7,0.2,68.7,3,2022-03-28T06:00:00Z,PT60M
30,0,54.1,0.1,67.9,3.4,2022-03-28T07:00:00Z,PT60M
30,0,54.4,0.1,67.9,3.2,2022-03-28T08:00:00Z,PT60M
30,6,54.7,0,69.3,2.8,2022-03-28T09:00:00Z,PT60M
30,25.8,54.9,0,72.8,2.2,2022-03-28T10:00:00Z,PT60M
29,42.4,55.2,0,76.9,1.8,2022-03-28T11:00:00Z,PT60M
29,42.3,55.5,0,78.3,1.6,2022-03-28T12:00:00Z,PT60M
28,47.3,55.4,0,79,1.8,2022-03-28T13:00:00Z,PT60M
28,43.5,55.1,0.1,82.5,1.9,2022-03-28T14:00:00Z,PT60M
27,40.9,54.5,0.1,85.7,1.9,2022-03-28T15:00:00Z,PT60M
27,39.1,53,0,86.7,1.8,2022-03-28T16:00:00Z,PT60M
26,48.3,51.8,0.1,87.2,1.5,2022-03-28T17:00:00Z,PT60M
26,74.2,51.3,0,86.9,1.4,2022-03-28T18:00:00Z,PT60M
26,50.9,51.4,0,87.1,1.4,2022-03-28T19:00:00Z,PT60M
25,61,51.6,0,88.7,1.5,2022-03-28T20:00:00Z,PT60M
25,67.7,51.4,0,90.3,1.4,2022-03-28T21:00:00Z,PT60M
25,47.1,51.9,0,89.2,1.3,2022-03-28T22:00:00Z,PT60M
25,45.2,52.5,0,88.2,1.3,2022-03-28T23:00:00Z,PT60M
25,39.5,52.5,0,87.9,1.3,2022-03-29T00:00:00Z,PT60M
26,22,52.8,0,84.6,1.3,2022-03-29T01:00:00Z,PT60M
28,18.1,53,0,76.8,1.3,2022-03-29T02:00:00Z,PT60M
29,6.7,53,0,70,1.2,2022-03-29T03:00:00Z,PT60M
30,26.1,52.7,0,67.2,1.4,2022-03-29T04:00:00Z,PT60M
30,23.2,52.5,0.1,65.1,2,2022-03-29T05:00:00Z,PT60M
31,15.6,53.2,0.2,65,2.4,2022-03-29T06:00:00Z,PT60M
31,2.2,54.3,0.1,66.3,2.7,2022-03-29T07:00:00Z,PT60M
31,14.3,55.2,0.3,67.5,2.8,2022-03-29T08:00:00Z,PT60M
30,10.3,56,0.4,69.5,2.5,2022-03-29T09:00:00Z,PT60M
30,6,55.6,0.4,73,2,2022-03-29T10:00:00Z,PT60M
29,21.7,55,0,76.7,1.7,2022-03-29T11:00:00Z,PT60M
29,61.4,55.8,0.1,79.5,1.6,2022-03-29T12:00:00Z,PT60M
28,30.6,56.9,0,81.6,1.8,2022-03-29T13:00:00Z,PT60M
